"id","t","p","p_adj"
"1552508_at",10.2917668504184,5.53050149475227e-16,7.38752919496108e-15
"1552511_a_at",0.996767096045786,0.321140108305059,0.389652592576596
"1552516_a_at",-0.365900617545683,0.715057655403675,0.76473951134088
"1552519_at",-7.13536250847293,6.91773243844525e-11,4.64705374875369e-10
"1552532_a_at",-0.960507040310138,0.338781327436382,0.408000891166823
"1552536_at",1.11596619383401,0.266583813437956,0.331229786698886
"1552553_a_at",6.55300078292457,3.6914655727426e-09,1.9613592862869e-08
"1552575_a_at",1.5255228217458,0.129672031077105,0.176385984873538
"1552584_at",1.88640544849105,0.0617232834391696,0.0916528761166636
"1552610_a_at",-0.459141394294538,0.647090084902323,0.704367425804907
"1552611_a_at",-0.625795010949826,0.532715878223915,0.598649693874709
"1552612_at",-4.77063887798522,5.18658040709869e-06,1.71050766023601e-05
"1552613_s_at",-5.28384695777146,5.40660608509454e-07,2.07476153721912e-06
"1552617_a_at",-3.38827921551865,0.00095528079466143,0.00209685800338887
"1552619_a_at",-3.03296805891669,0.00295468232573091,0.00588727129893618
"1552621_at",0.904800526509673,0.367301737704658,0.437209153008403
"1552622_s_at",0.145686730275579,0.884402477355154,0.907811797786568
"1552625_a_at",-2.82999929673671,0.00538304830867967,0.0101743954947046
"1552626_a_at",3.06565255814599,0.00265762713896175,0.00535145378827228
"1552627_a_at",-3.03713208399522,0.00291763630585627,0.005819684407235
"1552628_a_at",2.16793640499243,0.0319630628780156,0.0510033603313568
"1552641_s_at",-2.6058816979944,0.0103044750956735,0.0183548983448487
"1552648_a_at",-3.40428319458919,0.000928736066480509,0.00204388743494517
"1552649_a_at",-5.16253752611443,9.14121302057572e-07,3.38882517684544e-06
"1552656_s_at",-1.98373916974587,0.0497585915031611,0.0757399277893808
"1552660_a_at",-4.00575911634804,0.000104609548006081,0.000272625948169657
"1552663_a_at",2.12597123437597,0.0357485836947674,0.0562895439022207
"1552664_at",2.67124899547681,0.00851039641025333,0.0154261439868869
"1552667_a_at",6.58478933523225,2.1310215270992e-09,1.17086583131489e-08
"1552670_a_at",4.18773165187295,5.49423320600358e-05,0.000151163470932602
"1552678_a_at",-1.57100477204373,0.118687213887962,0.163160660320174
"1552680_a_at",-3.88815599777138,0.000166142030743059,0.000416006651264905
"1552682_a_at",-6.17450310526502,7.90304211764365e-09,3.98353109211297e-08
"1552685_a_at",-4.54852833092412,1.20987836700815e-05,3.73406064033748e-05
"1552695_a_at",-4.1790843708197,5.71548436169507e-05,0.000156741750541655
"1552696_at",-4.47335268985936,1.73592550896302e-05,5.22009982060457e-05
"1552701_a_at",-2.13850875026933,0.0343476016059941,0.0543438170216372
"1552703_s_at",-4.37510310320356,2.47901091463069e-05,7.27874878919891e-05
"1552711_a_at",-3.54059746058783,0.000581371888835425,0.0013262041107538
"1552716_at",-4.36184932231356,2.59049521891006e-05,7.57176727533596e-05
"1552717_s_at",5.45017842557976,5.04835807121405e-07,1.94610051163164e-06
"1552733_at",5.44800818481871,3.118074375932e-07,1.24378530022916e-06
"1552735_at",4.29321998556409,3.79014408040983e-05,0.000107612147021381
"1552737_s_at",-3.84057857080155,0.000192175170659354,0.000476157759742812
"1552739_s_at",-1.93184507336967,0.0556867290407113,0.0835421399514223
"1552742_at",-2.37650195770446,0.0189423003694473,0.0318602665117453
"1552766_at",0.244527913050579,0.807202529647304,0.843225368516606
"1552767_a_at",1.8581767872664,0.0654447133622139,0.0964539973664888
"1552789_at",0.765317257126857,0.445477309226834,0.515066331968898
"1552790_a_at",0.678000893893995,0.498958949370918,0.567006715705545
"1552792_at",-2.95511307108345,0.00371797475842027,0.00725640882542294
"1552797_s_at",-3.91655332933359,0.000149101292526599,0.000376634652578371
"1552798_a_at",2.23639113956682,0.0270810472692916,0.0439421162578775
"1552799_at",1.28873149187232,0.201630235446981,0.259513217026449
"1552806_a_at",1.43988284723008,0.153171871288428,0.204046979671618
"1552807_a_at",7.27008005696368,1.16136772937861e-10,7.59769734927907e-10
"1552812_a_at",-1.941728420802,0.0543238534673304,0.081762317753665
"1552833_at",-7.49300029186389,1.00058625211564e-11,7.52384041481346e-11
"1552834_at",-8.60842119419975,2.26853663598134e-14,2.43034339950006e-13
"1552845_at",0.681468030258772,0.496850561860464,0.564974824536701
"1552848_a_at",4.80636060444442,5.94890815992855e-06,1.93755138309546e-05
"1552867_at",2.76995768661896,0.00664084099501069,0.0123077664785108
"1552870_s_at",-6.59549595033967,1.32831813998907e-09,7.47543783074584e-09
"1552880_at",-3.98779111236036,0.000110666037054744,0.000287051436434861
"1552902_a_at",1.82604064770257,0.0715527401752461,0.104356234379934
"1552903_at",-6.25758296946189,5.07472107273238e-09,2.63696345999236e-08
"1552914_a_at",4.20040401475267,5.37346527519681e-05,0.000148097907371515
"1552921_a_at",-5.0424896305813,1.51371499009361e-06,5.41627681721768e-06
"1552928_s_at",-1.26974806389632,0.206484634866491,0.264878985044796
"1552930_at",-6.22165918283517,6.6471032673497e-09,3.39554136525769e-08
"1552931_a_at",-3.64091674660968,0.000412927413380514,0.000966070327618968
"1552977_a_at",1.3167734849632,0.190213951179779,0.246403358188485
"1552978_a_at",-2.02853740193847,0.0447033533970818,0.0689793881105094
"1553015_a_at",-1.91865571497341,0.0576538763967579,0.0861561692938526
"1553030_a_at",-5.51374325899218,1.87315787615206e-07,7.70639681322401e-07
"1553031_at",-0.812257720934347,0.418288460011408,0.488461688517095
"1553033_at",-4.1629288713431,5.63998763817127e-05,0.00015494139150162
"1553043_a_at",7.69518399847619,1.12422955877497e-11,8.40577206080657e-11
"1553055_a_at",2.13828432208736,0.0344276278516389,0.0544586972127863
"1553094_at",-3.48117212265664,0.000698732025778055,0.00157179027081426
"1553096_s_at",-0.78149524362838,0.436109958046211,0.505935326585763
"1553099_at",-0.329319867941608,0.742452511186744,0.788714804143256
"1553101_a_at",0.46238140943274,0.644657374387556,0.702337915997363
"1553102_a_at",7.49342801225992,8.13489567819973e-11,5.43321246524274e-10
"1553105_s_at",-6.53594588101457,2.56975090003873e-09,1.39728222846589e-08
"1553106_at",-1.21252114949728,0.227698002386982,0.288612262549088
"1553111_a_at",0.99657160947892,0.320971453306393,0.389533785233053
"1553112_s_at",0.935310461614874,0.351729363749109,0.421199450652475
"1553113_s_at",1.50436025966923,0.135107066428075,0.182532099620413
"1553114_a_at",-2.90858912051679,0.00435063289510352,0.00837174725084697
"1553115_at",0.956562372419167,0.341597956220617,0.410921204831606
"1553117_a_at",-3.63972074056713,0.000403533136947664,0.000946101586753188
"1553118_at",-4.09873165163797,7.38125777461321e-05,0.000198276786587079
"1553132_a_at",-10.829867558112,3.24674511765301e-19,6.73409178027709e-18
"1553133_at",1.83611391140505,0.0687232925552318,0.100680199058019
"1553141_at",-1.9169445347875,0.0574805885608795,0.0859380251293351
"1553145_at",0.627817136733709,0.531261903172255,0.597168092527826
"1553148_a_at",-3.30675248427647,0.00123583826160731,0.00265500920593233
"1553150_at",-3.49566710104139,0.000645070674556589,0.00146047607651948
"1553153_at",1.66862463226291,0.0982375196238722,0.138002413568561
"1553167_a_at",-3.5506692649602,0.000535297007110412,0.00122758846180334
"1553172_at",-1.16103137607753,0.248238430062714,0.311138494309286
"1553175_s_at",-0.215124490080612,0.830054251575705,0.862393519148061
"1553185_at",1.29701381256942,0.197094779253066,0.254266290043951
"1553186_x_at",1.51309700563043,0.132868562576316,0.17994268319142
"1553216_at",-2.94076752703361,0.00390199776027248,0.00758264708121057
"1553218_a_at",7.12990901096969,6.29564102985719e-11,4.25380628725964e-10
"1553219_a_at",-4.23708464966881,4.29528456550096e-05,0.00012070966206212
"1553220_at",-4.95205384372163,2.29533810731231e-06,7.99990703952031e-06
"1553225_s_at",-1.66455797032851,0.0984364064991912,0.138176059518078
"1553227_s_at",-4.12306122527061,6.97208106246478e-05,0.000188111256201509
"1553243_at",5.79206070777233,1.36276651985319e-07,5.71873845166815e-07
"1553274_a_at",0.711975691691879,0.47783824191966,0.547055247129125
"1553275_s_at",7.8759511843992,4.37136925726151e-11,3.02127865170064e-10
"1553292_s_at",1.18984658498451,0.23673583398408,0.298658660662504
"1553296_at",-3.60254330362285,0.000447032758500882,0.00103912943979516
"1553297_a_at",6.75088937932513,1.24684543283172e-09,7.04573225987284e-09
"1553319_at",-5.15281236757197,9.14168938158423e-07,3.38882517684544e-06
"1553336_a_at",-4.42168114563898,2.03610179604636e-05,6.06070462993423e-05
"1553338_at",-1.39408453935913,0.166104466112322,0.219180679030499
"1553348_a_at",-1.56158131335509,0.121020804419974,0.165913067713871
"1553349_at",1.27756013321063,0.203740479267205,0.261898241367964
"1553367_a_at",-1.36073082865118,0.176548730349146,0.230896594925104
"1553396_a_at",-2.13702109406563,0.034791601762118,0.0549712798231242
"1553400_a_at",-1.87899002523126,0.0624580638399084,0.0926066082526698
"1553407_at",3.91432771511191,0.000160330424698723,0.000402738169152338
"1553422_s_at",-3.35918078899488,0.00102217397816186,0.0022316806637894
"1553486_a_at",-4.67820344091553,8.67990413938424e-06,2.74819963314959e-05
"1553510_s_at",-1.53905971957773,0.12618853360158,0.172205523334023
"1553528_a_at",-2.68223863450199,0.00832944384670808,0.0151230349168677
"1553530_a_at",6.57952091554651,1.92434415905421e-09,1.06261039838273e-08
"1553533_at",-7.45390087119548,1.08046545648687e-11,8.09228582456182e-11
"1553535_a_at",-3.66636012510885,0.00036215809537006,0.000856296303855336
"1553542_at",-6.17665496327872,9.57868925967053e-09,4.77784846745387e-08
"1553559_at",-8.74414975866557,1.30945856783062e-14,1.45771775997514e-13
"1553565_s_at",-5.81492957532362,4.34476148503706e-08,1.96959005974018e-07
"1553575_at",-1.80763386057824,0.0729412961593236,0.106149440440104
"1553581_s_at",0.487019492770587,0.627155202505965,0.686385564505443
"1553587_a_at",-2.28373935785692,0.024319586458138,0.0399081822925877
"1553589_a_at",-7.4107711024297,5.56191796113845e-11,3.78358143699804e-10
"1553602_at",0.87271633913149,0.385185411038422,0.455175914642881
"1553603_s_at",-1.07576453409059,0.284197510328882,0.350406860342249
"1553611_s_at",1.26972911414265,0.206874351543634,0.265275980941035
"1553613_s_at",6.13204510046499,1.33345051143619e-08,6.49821115385066e-08
"1553672_at",-0.357795131423542,0.721071311483794,0.769900037714664
"1553677_a_at",-1.041687363145,0.299641379163543,0.366902032288363
"1553678_a_at",8.59160831543756,1.2577202108187e-13,1.21083055435767e-12
"1553679_s_at",-2.77758864023924,0.0062950868981093,0.0117261631378143
"1553681_a_at",2.97613402401743,0.00364854703221604,0.00713038288338415
"1553685_s_at",-2.51495004711336,0.0133330008075385,0.0231778082856642
"1553691_at",-1.88485472229747,0.0616863260051797,0.091604173324081
"1553693_s_at",-0.716998284555161,0.474653086328713,0.5439580976204
"1553694_a_at",-0.433702497170897,0.665276597378781,0.720596361647444
"1553703_at",2.73978219389737,0.00706844949234546,0.0130355606972449
"1553704_x_at",2.62666947488218,0.0097109586193012,0.017396168307364
"1553705_a_at",0.467960006782742,0.64076567121315,0.698754663092829
"1553708_at",0.106795262442117,0.915118896958808,0.932394068759758
"1553715_s_at",-7.78036682542244,4.16098709191033e-12,3.30047038795494e-11
"1553719_s_at",4.07612900653198,8.14821587686951e-05,0.000216659525736123
"1553725_s_at",-2.48768706467642,0.0141772033694993,0.0245021270697652
"1553734_at",-6.69302956861595,6.47450479210275e-10,3.83473829135916e-09
"1553743_at",1.6402901736858,0.103600877279743,0.144651148823587
"1553749_at",-1.20038776262644,0.232141127545314,0.293618869735322
"1553750_a_at",-0.646139433657646,0.519406913979761,0.586515906194378
"1553764_a_at",5.78689030861878,5.26138298965083e-08,2.35841438976473e-07
"1553768_a_at",3.77336300357082,0.00025874159166859,0.000625609334762242
"1553778_at",-3.76104192346937,0.00025658500039198,0.00062100843903243
"1553801_a_at",-6.00360382002595,1.98350159711772e-08,9.41810512604269e-08
"1553808_a_at",2.93050581203032,0.00428012481437523,0.00825048650444065
"1553828_at",-10.2268133465619,3.47761901748103e-18,6.27881263098809e-17
"1553856_s_at",0.879896370956496,0.380892749781933,0.450853060317407
"1553906_s_at",8.33360124690334,2.55381871368482e-13,2.35960422845367e-12
"1553910_at",-4.61361520786148,9.27528507753944e-06,2.92367922728908e-05
"1553928_at",-2.32269781039588,0.0218396251844699,0.0362245048146324
"1553940_a_at",-1.99051080386112,0.048635475679124,0.074173898967255
"1553947_at",-2.79229586939742,0.00601514442715655,0.0112608861377679
"1553954_at",-6.9161764310306,2.81238426582886e-10,1.74306100797446e-09
"1553955_at",3.76955441165557,0.00024594534776958,0.000596897110546555
"1553956_at",0.166487061631908,0.868028995605178,0.894455092559911
"1553960_at",8.30005444572152,2.1963754062467e-13,2.04824560005911e-12
"1553961_s_at",8.4427879584803,3.46020201364019e-13,3.15340793357271e-12
"1553962_s_at",4.5036020295079,1.66883055138633e-05,5.03070077396836e-05
"1553970_s_at",3.18989737054767,0.00193436188765205,0.00399664096232171
"1553971_a_at",3.99031983726536,0.000113381705083168,0.000293438939944419
"1553972_a_at",1.44335118153923,0.151301989161861,0.201787897509586
"1553974_at",-2.3505591725277,0.0203337816996623,0.0339621026310631
"1553976_a_at",-3.4878940664805,0.000707370458224163,0.00158976115532126
"1553977_a_at",-4.5774087743819,1.21861788993031e-05,3.75787431912289e-05
"1553979_at",-4.35083422658508,2.94558082670753e-05,8.53153305323956e-05
"1553984_s_at",-3.89320363556061,0.000175249127616408,0.000436823869413447
"1553986_at",-3.39656695732002,0.000958256814022473,0.00210255233015968
"1553987_at",-7.94475081854242,8.85496412604055e-13,7.67604465975188e-12
"1553989_a_at",-0.140846215616056,0.888235775994253,0.910703827668667
"1553991_s_at",-3.43179975373429,0.000831184053911658,0.00184635852717952
"1553992_s_at",-3.15620037583169,0.0020022276311608,0.00412563779528334
"1553993_s_at",-0.197272358011152,0.843940946950023,0.874223440484771
"1553994_at",0.658214756311805,0.511719079004157,0.579191005252791
"1553995_a_at",0.350282820417127,0.726743592606743,0.775054764905041
"1553997_a_at",-0.406629933965608,0.684968764897376,0.73822325982946
"1554003_at",-3.07497730895901,0.00261741577531991,0.00528110445021267
"1554004_a_at",-5.37952133314045,3.70500451610807e-07,1.46385891437332e-06
"1554006_a_at",-4.79820929572809,5.40288749426113e-06,1.7751999229727e-05
"1554007_at",9.3248644788937,1.4153611383208e-14,1.56506826274057e-13
"1554008_at",7.80983901438685,1.89302961854285e-11,1.37434948607921e-10
"1554010_at",4.6789522235011,1.02186943199977e-05,3.19907873488616e-05
"1554014_at",1.31452545084175,0.191374483639463,0.247702770662031
"1554015_a_at",1.17713372534872,0.241791941653396,0.30416625350082
"1554016_a_at",3.88113719010905,0.000170224530049408,0.000425262075921325
"1554018_at",12.0501930005802,4.0788897378018e-20,9.5276462624136e-19
"1554019_s_at",-4.35833557542996,2.61718098375894e-05,7.64064221726416e-05
"1554020_at",2.00381069955245,0.0476064884897419,0.0728720029161601
"1554021_a_at",3.27065330194223,0.00137091737560574,0.0029170398988087
"1554026_a_at",-3.56777497412134,0.00051629651851477,0.00118673311210736
"1554029_a_at",-1.11793945706306,0.265692464047771,0.330271326500014
"1554036_at",-0.752606732017131,0.453305752669487,0.523074326263859
"1554047_at",-0.968506203855748,0.334687072940688,0.403780120923948
"1554052_at",-5.00922177786028,1.87340871067933e-06,6.6141326607042e-06
"1554053_at",-2.5302609042008,0.0126579862432676,0.0221213474278369
"1554057_at",-2.99934108331848,0.00324439887732435,0.00641453855765402
"1554063_at",0.496992777061665,0.620138154931123,0.679855946452807
"1554067_at",-2.71354952755275,0.00754534870818169,0.0138443478546537
"1554077_a_at",-6.03949688430728,1.76643703710964e-08,8.46165798818562e-08
"1554078_s_at",-5.75093047473375,6.9973039220627e-08,3.07153474474442e-07
"1554079_at",3.84908916772873,0.00019904331414113,0.000492123367447152
"1554080_at",0.443613180295199,0.65806798234047,0.714228304854079
"1554082_a_at",0.172600264221874,0.863259496772754,0.89042458138204
"1554085_at",-2.80436927114501,0.00601067156551758,0.0112534689820362
"1554086_at",-2.25742346196829,0.02563048101518,0.0418194522460274
"1554089_s_at",0.747323515890604,0.456329259077078,0.525929499251298
"1554095_at",-1.82635699824929,0.0705445566878712,0.103008614528587
"1554097_a_at",3.53147437635858,0.000672440875930418,0.00151760811210239
"1554101_a_at",-1.32333933026759,0.18814347436084,0.244036998571795
"1554102_a_at",-2.13579667749883,0.0349151842502586,0.0551309507871288
"1554105_at",3.29138136408621,0.00129188029009463,0.00276542732263502
"1554106_at",0.636220480931008,0.525805932493007,0.591916947347371
"1554110_at",1.00935981551969,0.316090577808692,0.384287843988965
"1554122_a_at",-4.27490261332127,3.63995683650076e-05,0.000103695459438182
"1554127_s_at",16.8336381049417,2.46247025765959e-28,1.72741504348624e-26
"1554132_a_at",-0.970295464087942,0.333721079739798,0.40288614191591
"1554145_a_at",2.6215431025844,0.00978311228621397,0.0175083372057552
"1554148_a_at",-2.64519453032801,0.00922129916182714,0.0165843021506305
"1554152_a_at",-2.13231712951996,0.035044404679572,0.0552993124061131
"1554153_a_at",6.94441478371536,2.36294194697458e-10,1.47823124867961e-09
"1554154_at",0.907159886330123,0.366150428943784,0.436050794676943
"1554155_at",-1.8475571638413,0.0669554731112398,0.0983867784420009
"1554159_a_at",0.182529592578206,0.855464786246934,0.883708804889613
"1554161_at",-0.608511796621246,0.543931806301115,0.609233494223261
"1554167_a_at",1.91618908844361,0.0579276365001441,0.0865300453810304
"1554168_a_at",-1.07298411727013,0.285570739618189,0.351827949087954
"1554178_a_at",-0.696532201163989,0.487459977916186,0.556306975470693
"1554188_at",-6.22009224082118,6.16743234718311e-09,3.16298096184872e-08
"1554190_s_at",-6.53487367770394,1.94167977624202e-09,1.0713772653127e-08
"1554193_s_at",-4.12502260252486,6.52314454501657e-05,0.000176930556450043
"1554195_a_at",7.49513148516442,1.51244767312744e-10,9.72123866238051e-10
"1554217_a_at",-3.04279510353145,0.00282897576238663,0.0056628361612223
"1554229_at",4.8033912234256,4.40051005471714e-06,1.47064231490296e-05
"1554239_s_at",-5.46413057960283,2.27712240351281e-07,9.25769198637443e-07
"1554240_a_at",6.19863536824568,1.29789868272644e-08,6.34461036050052e-08
"1554241_at",2.78743884022015,0.00614568105071937,0.0114769746930221
"1554242_a_at",-1.26691574129065,0.207478157376869,0.265936652460884
"1554245_x_at",-5.28305727131114,6.81700121259396e-07,2.57428571420894e-06
"1554246_at",-8.38242806104076,9.70472480254627e-14,9.46704930140331e-13
"1554249_a_at",-0.903431654654662,0.368023560891585,0.437950025702806
"1554250_s_at",-0.702978280539758,0.483346373156512,0.552413768563197
"1554251_at",-2.22254230067161,0.0281732564466201,0.04555327899506
"1554258_a_at",3.92442517619829,0.000190550134018387,0.000472397051437593
"1554260_a_at",-7.06384554612345,9.95871437296189e-11,6.57555759871797e-10
"1554271_a_at",-4.1936094620846,5.0579831355793e-05,0.000140264628638305
"1554273_a_at",-0.69682349376396,0.487246987942673,0.556179167923162
"1554283_at",1.37537580663628,0.171741296812411,0.225551248800798
"1554285_at",5.43440894373713,6.01474324342777e-07,2.29334861386504e-06
"1554287_at",-2.42403312130147,0.0167977892876672,0.0285784277932684
"1554321_a_at",-2.32333288122205,0.0218092807235847,0.0361850728004219
"1554327_a_at",-7.35152659702805,2.16072599032783e-11,1.55536965323369e-10
"1554332_a_at",-1.73015383911853,0.0863146567913117,0.123047569431623
"1554333_at",-2.24786038164373,0.0262521696592975,0.0427009703947235
"1554334_a_at",-1.67440908278761,0.0967568970209939,0.136243953888732
"1554339_a_at",-2.98766072579834,0.00337658684352041,0.0066514110536777
"1554341_a_at",-0.0481160082090776,0.961696555737395,0.969311161915997
"1554345_a_at",-0.17061647989265,0.864792884700381,0.891797419068131
"1554351_a_at",-1.69599542795551,0.0923219827736307,0.130675768831433
"1554352_s_at",1.69926090528505,0.0916492103407582,0.129815263081209
"1554365_a_at",-5.23719823936935,7.0548709062374e-07,2.65955230963017e-06
"1554375_a_at",-3.44833407336424,0.000758755215026388,0.00169762327286808
"1554390_s_at",-0.665660651381827,0.507071286537827,0.574579928420635
"1554397_s_at",-1.27520753747438,0.204695690260479,0.262859672906639
"1554406_a_at",7.93107886421936,7.62748663115453e-12,5.82359265249362e-11
"1554408_a_at",-5.6257050476764,1.22305566850236e-07,5.17683459071895e-07
"1554411_at",-0.0538552905775029,0.957141509659405,0.965513648711655
"1554414_a_at",2.98936119207235,0.00336097860104353,0.00662540501567799
"1554415_at",-2.74751208390626,0.00684698330187399,0.0126568060750569
"1554417_s_at",-2.95721397972328,0.00372845958064351,0.00727297879788748
"1554420_at",1.0243644621042,0.307942728449273,0.375750857497903
"1554424_at",-3.93257284035716,0.000135514967482815,0.000345444762034946
"1554433_a_at",-2.04782280778448,0.0431648352956775,0.0667792386199093
"1554436_a_at",-7.47908519402288,5.85204395485824e-11,3.96624529826654e-10
"1554438_at",-3.29938694380293,0.0012879013488194,0.00275744586026875
"1554441_a_at",0.171989507500915,0.863712951070244,0.890767167956937
"1554445_at",4.0679864193385,9.5845554448389e-05,0.000251691705750437
"1554447_at",1.16139037980599,0.248021218913524,0.310937017018109
"1554450_s_at",-3.54748444059406,0.000545651780853368,0.00124899426133816
"1554451_s_at",-2.53306563729071,0.0126999518083895,0.0221894057653204
"1554452_a_at",-0.156725239653637,0.875722705937952,0.900530063362976
"1554453_at",-0.553602762266529,0.580825562727601,0.643488817533491
"1554455_at",0.580412360773997,0.562662134139719,0.626468824132502
"1554456_a_at",-0.0775824601355287,0.938289125986691,0.95093837204881
"1554462_a_at",1.66250741356593,0.0988221623936892,0.138682197441755
"1554464_a_at",3.80069541556224,0.000223705770730132,0.000546717742357996
"1554466_a_at",-2.25644293651767,0.0258213675210362,0.0420934918876455
"1554470_s_at",-1.84180887386082,0.0677733890963676,0.0994367842287145
"1554471_a_at",-1.97680476689276,0.0502015217910235,0.0763508196154715
"1554472_a_at",0.0706554411297591,0.943797568615698,0.955114814109069
"1554473_at",3.26036906754059,0.00144049270953134,0.00305563683675336
"1554474_a_at",11.8088589838353,7.22525641119134e-21,1.87456681942652e-19
"1554478_a_at",-2.84131766476077,0.00523710940321837,0.00991728067612544
"1554479_a_at",7.26638175084608,3.34364160896396e-11,2.34108053784644e-10
"1554480_a_at",-0.848394370492454,0.397791358252964,0.467713795678341
"1554482_a_at",-4.67560193485117,7.17734774601443e-06,2.30057390572555e-05
"1554483_at",-3.32826733969727,0.00113531535206131,0.00245654138112518
"1554485_s_at",-1.67536087663395,0.0962369968538233,0.135598562636677
"1554489_a_at",-8.05998076183074,4.7662258881483e-13,4.26597552369942e-12
"1554493_s_at",-0.402317299553119,0.688127609151769,0.741120029668786
"1554501_at",2.77593439236883,0.00650474489460061,0.0120748369959015
"1554503_a_at",7.05385196152315,1.0689440298608e-09,6.10306639340172e-09
"1554508_at",2.28438825176318,0.0242999940775585,0.039881973738647
"1554509_a_at",-2.62592965735634,0.00968635201123694,0.0173591469979266
"1554510_s_at",-5.89687908353196,3.02836818613011e-08,1.40079517085023e-07
"1554519_at",5.49180926184743,4.399391536844e-07,1.71362329588086e-06
"1554539_a_at",1.02768265456075,0.306395825929332,0.374091284171908
"1554541_a_at",-7.36317197029118,1.77527830710831e-11,1.29355128252314e-10
"1554543_at",0.448836848027661,0.654405758599669,0.710954162499379
"1554544_a_at",-0.649608454050145,0.51720243648543,0.58437640771811
"1554547_at",9.69028293660412,4.76673245358794e-15,5.62683900081359e-14
"1554553_s_at",-1.50351429766384,0.135126686445829,0.182536215033869
"1554555_a_at",0.13183273936018,0.895326088039442,0.916334343520341
