"id","t","p","p_adj"
"204533_at",6.66478560139523,8.84125225471611e-10,1.70271855609043e-09
"204557_s_at",12.5060743348678,5.83142510757657e-19,2.11337463118555e-18
"204563_at",7.8230175456384,3.70308336039994e-12,8.16809610286777e-12
"204584_at",6.36168431886895,9.50783932198837e-09,1.74976202648357e-08
"204591_at",5.50184377715564,2.68780141194887e-07,4.57314047116272e-07
"204597_x_at",8.01234467476559,7.8920789062492e-13,1.83034144678972e-12
"204602_at",2.25563445357619,0.0265588326359985,0.0334274962487567
"204606_at",9.57280641143237,5.22558399122153e-15,1.39804891074042e-14
"204607_at",-6.10673145735709,1.78276863001799e-08,3.23430095836399e-08
"204614_at",2.56713393612462,0.0122929117699979,0.0159703675791582
"204619_s_at",18.32808366391,5.15842678695296e-38,2.02765852933305e-36
"204646_at",13.158353257498,8.81336169451442e-26,5.49222905597179e-25
"204653_at",-1.80181046574788,0.0742721323112257,0.0897943050734298
"204671_s_at",13.6286646777283,3.94669620223813e-24,2.13790999223712e-23
"204673_at",-13.4069663321458,1.76588111304262e-24,9.8083179213563e-24
"204688_at",15.3651294863792,5.86494181046056e-31,6.37656439392627e-30
"204705_x_at",-4.01821421164882,0.000107884399309551,0.000160103372837891
"204714_s_at",3.37365024777719,0.00100435406672556,0.00140353216434848
"204719_at",9.62403324899347,2.23670373492114e-15,6.23430331933475e-15
"204720_s_at",0.460743539535152,0.645747198208146,0.668871928954789
"204733_at",2.35983648079744,0.0202388673556141,0.0257692555283691
"204748_at",1.47882135683363,0.141920291797971,0.1655736737643
"204749_at",16.6261569399037,7.55043398883333e-27,5.14436235772511e-26
"204774_at",12.4827302958109,9.0419295324209e-23,4.3588924444029e-22
"204776_at",12.4265399708252,2.92349876049301e-19,1.09837605978004e-18
"204783_at",1.39941254905121,0.164046228254026,0.189615154476642
"204784_s_at",2.80602792746163,0.00578113796533297,0.00767979592795098
"204787_at",13.9369840158339,1.41270592773164e-24,7.90393498982704e-24
"204793_at",11.2843906874138,4.33363279666199e-18,1.46979183125726e-17
"204796_at",10.8702211880262,9.74228279369805e-17,3.01107248442321e-16
"204797_s_at",13.7864916435233,4.0985909674893e-23,2.06004588628233e-22
"204818_at",-4.45435412273967,1.92642041491e-05,2.96506274704522e-05
"204844_at",8.2370661730308,6.82253358763e-13,1.59192450378033e-12
"204885_s_at",1.40893911786275,0.161433115648706,0.186916137680866
"204894_s_at",17.0610103719378,5.88828964063085e-33,7.98827258326292e-32
"204895_x_at",-9.5501542285114,6.19813249579715e-16,1.8029861700298e-15
"204913_s_at",6.56195788491099,9.63542474808421e-09,1.77111584398239e-08
"204914_s_at",8.951807592441,1.9956376195074e-13,4.81023973381265e-13
"204920_at",-5.09954888666398,1.34298553109858e-06,2.21853105514453e-06
"204932_at",-1.40544297690253,0.162538115421266,0.18805353278551
"204933_s_at",-0.529868822410364,0.59729930828122,0.623746484737814
"204938_s_at",17.8350587447938,2.65114282154394e-28,2.07357242113615e-27
"204939_s_at",19.0682019975173,3.77470667218529e-35,7.23328166057507e-34
"204940_at",17.6676996580255,1.06554564421663e-29,9.96025288161031e-29
"204955_at",15.4000161913414,2.14088540709272e-28,1.7005063881208e-27
"204959_at",14.9447864762032,5.97788444292079e-29,4.98048741902042e-28
"204963_at",11.982034351209,3.869776269442e-21,1.65246992229933e-20
"205000_at",-0.0975629012926249,0.922461009261342,0.929127941654164
"205001_s_at",0.782621105236614,0.435741522349768,0.472813932998493
"205009_at",-5.63277275702896,1.67161826987628e-07,2.88255433939295e-07
"205043_at",-4.21190296797411,4.95479996817167e-05,7.45408081570871e-05
"205044_at",-2.27105559618741,0.0250849209618188,0.0316243288112403
"205048_s_at",0.795413466453085,0.42795712509857,0.46528955516036
"205054_at",1.33646082489308,0.18435266986653,0.211853555401342
"205064_at",3.3441079568613,0.0012845489730881,0.00178209373370503
"205100_at",18.619496218353,7.87201959690265e-33,1.05857947737296e-31
"205110_s_at",3.00631830890108,0.00317019580711899,0.00428185918265499
"205122_at",9.71779662516876,8.93710237117862e-17,2.76779352222562e-16
"205139_s_at",9.80114924474096,1.63050281623748e-15,4.56124236732127e-15
"205157_s_at",4.69260360742504,1.07394996305555e-05,1.68340009546438e-05
"205168_at",20.3880118398398,4.8023243688825e-37,1.47239265149937e-35
"205174_s_at",-0.402681668412075,0.687834902847923,0.709112915982425
"205184_at",2.3255956074371,0.0221617562461914,0.0281008869523668
"205199_at",-3.82710215520455,0.000212654042816206,0.000309281057397626
"205206_at",12.0978308717338,9.26575057356716e-23,4.45230190138389e-22
"205207_at",5.71501469262876,1.46703613482568e-07,2.53833678858664e-07
"205220_at",3.86096837397225,0.000193633030328363,0.000282435238338136
"205226_at",10.722791970898,4.36356365430554e-18,1.47667617705307e-17
"205229_s_at",-2.37941339060325,0.0188196138486899,0.0241023124728835
"205237_at",9.35364127195574,4.67205702722268e-14,1.17414154471022e-13
"205242_at",5.66278926175337,1.5007407591076e-07,2.59372670091538e-07
"205249_at",11.9045708210957,1.20552329911181e-20,4.9813132548205e-20
